"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M"
"1400000US36081038301","Census Tract 383.01, Queens County, New York","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081038302","Census Tract 383.02, Queens County, New York","18","15","0.0","69.9","0.0","69.9","0.0","69.9","100.0","69.9","0.0","69.9","0.0","69.9","0.0","69.9","0.0","69.9","0.0","69.9","0.0","69.9","0.0","69.9","100.0","69.9","0.0","69.9","18","15","0.0","69.9","100.0","69.9","50.0","50.0","50.0","50.0","0.0","69.9","0","89","-","**","-","**","-","**","-","**","-","**","-","**","0.0","(X)","0.0","(X)","-","(X)","100000","9805","-","**","-","**","-","**","100000","9805","-","**","-","**","-","**","-","**","-","**","-","**","-","**","100000","9805","-","**","100000","9805","-","**","100000","9805","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081038400","Census Tract 384, Queens County, New York","685","74","0.6","0.9","94.5","5.5","0.0","4.6","3.1","4.8","0.0","4.6","1.2","1.7","0.7","1.2","2.5","2.5","0.6","0.9","2.8","4.4","32.7","11.7","34.2","11.4","30.4","10.7","521","76","31.3","10.9","68.7","10.9","65.6","13.0","27.8","11.9","6.5","8.1","164","70","66.5","26.4","50.6","25.1","15.9","20.6","33.5","26.4","33.5","26.4","0.0","17.9","49.3","(X)","50.5","(X)","43.3","(X)","69489","18690","-","**","75859","20241","-","**","-","**","-","**","-","**","-","**","102639","112718","-","**","-","**","69118","28137","110500","68387","45625","37735","83073","14595","112083","48655","67500","29130","76364","66865","82760","29663","110800","39821","46630","16672","58958","71523","49306","47353","140952","47210","41250","21407","41250","21407","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081039400","Census Tract 394, Queens County, New York","944","68","1.8","2.0","94.1","4.6","0.0","3.4","0.0","3.4","0.0","3.4","2.0","3.1","2.1","3.2","3.0","3.4","0.8","1.3","3.8","4.2","34.2","9.6","41.3","11.1","20.7","6.7","738","77","43.1","12.8","56.9","12.8","35.9","12.0","57.0","12.7","7.0","6.5","206","70","63.6","22.8","55.3","24.4","8.3","10.1","36.4","22.8","26.2","19.9","10.2","16.0","34.4","(X)","40.2","(X)","13.6","(X)","60417","11121","102639","152107","60417","10854","-","**","-","**","-","**","-","**","-","**","71842","46330","-","**","64868","31720","68901","7845","49750","14732","54821","30564","68362","4955","65000","6650","79063","12154","73274","8537","66677","4428","45500","34066","40375","19424","26188","18626","26250","18836","24861","209522","44583","16234","41500","13389","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081039800","Census Tract 398, Queens County, New York","562","31","4.8","4.8","95.2","4.8","0.0","5.6","0.0","5.6","0.0","5.6","0.0","5.6","0.0","5.6","3.4","4.4","1.4","2.2","0.0","5.6","33.6","11.5","46.1","12.5","20.3","7.0","394","72","46.2","14.7","53.8","14.7","49.2","14.3","25.4","13.6","25.4","11.7","168","71","67.3","21.2","41.1","23.0","26.2","21.3","32.7","21.2","25.6","19.3","7.1","10.5","44.8","(X)","41.1","(X)","53.6","(X)","60000","26843","83625","69400","56635","23591","-","**","-","**","-","**","-","**","-","**","82625","90347","-","**","-","**","54458","42956","56806","35725","75000","64531","86875","15821","64853","48916","89318","21654","95929","9391","66944","49627","70833","42642","28011","2632","28324","2167","26458","26188","-","**","26641","193421","25703","76418","250,000+","***","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081039900","Census Tract 399, Queens County, New York","967","103","43.7","11.1","4.7","4.0","1.3","2.2","16.2","8.3","0.0","3.3","34.0","10.7","0.0","3.3","76.8","9.2","2.3","2.7","5.0","5.6","49.2","10.7","38.1","9.6","7.8","4.7","765","125","57.4","13.1","42.6","13.1","67.8","11.1","14.9","7.5","17.3","10.4","202","95","35.1","25.8","29.7","24.0","5.4","9.4","64.9","25.8","13.9","16.0","51.0","25.8","57.9","(X)","50.1","(X)","38.6","(X)","42169","23942","54236","31774","200054","357526","-","**","21736","47091","-","**","39053","28907","-","**","44890","39343","32885","41600","69900","20187","37750","16262","62917","36259","42917","75020","35727","9186","31075","6553","43750","55104","37250","29351","41250","43313","26250","21740","39306","15502","27550","40965","9643","33068","-","**","63438","42497","16250","13962","70602","26847","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040000","Census Tract 400, Queens County, New York","371","63","0.0","8.4","91.1","10.7","0.0","8.4","0.0","8.4","0.0","8.4","6.5","10.1","2.4","3.8","0.0","8.4","0.0","8.4","0.0","8.4","42.9","17.2","47.2","16.6","10.0","7.5","303","70","62.7","18.3","37.3","18.3","42.2","21.8","46.2","21.7","11.6","13.0","68","42","61.8","30.6","47.1","30.0","14.7","21.2","38.2","30.6","38.2","30.6","0.0","35.7","43.1","(X)","38.3","(X)","27.9","(X)","52386","31166","-","**","64583","33680","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","118934","71538","51023","33410","35250","42150","61932","40090","93300","78408","51250","24670","117941","38167","45298","16595","19250","123062","40000","39196","36500","33566","16944","37183","-","**","66000","122887","66000","122887","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040100","Census Tract 401, Queens County, New York","1651","147","41.5","8.5","1.8","2.3","0.7","1.1","22.5","6.6","0.0","1.9","32.3","8.8","1.3","2.1","73.8","7.4","2.9","2.5","1.6","2.2","50.6","8.9","29.5","7.6","18.3","7.6","1374","169","45.6","9.8","54.4","9.8","60.2","9.5","17.9","7.8","21.9","8.3","277","123","22.7","19.0","19.1","19.0","3.6","6.0","77.3","19.0","35.4","21.2","41.9","25.1","46.3","(X)","39.0","(X)","61.7","(X)","43081","7793","45505","9323","165714","149705","-","**","31761","33382","-","**","37306","3308","-","**","42547","7981","50658","5485","-","**","36743","9178","51815","12666","43667","6496","40469","8230","35461","15140","43521","5856","39228","8833","50357","22104","38398","22994","30625","28475","30057","43352","11938","29669","-","**","50291","49787","24167","9647","68286","29475","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040200","Census Tract 402, Queens County, New York","468","19","0.0","6.7","91.2","6.8","0.0","6.7","4.1","4.6","0.0","6.7","0.0","6.7","4.7","5.6","0.0","6.7","0.0","6.7","1.7","2.8","34.8","11.0","40.0","7.4","23.5","8.1","350","51","42.6","9.2","57.4","9.2","34.9","14.0","56.6","14.9","8.6","8.5","118","51","37.3","28.3","37.3","28.3","0.0","23.7","62.7","28.3","58.5","29.4","4.2","7.3","52.4","(X)","65.7","(X)","12.7","(X)","84412","19134","-","**","83419","21406","-","**","-","**","-","**","-","**","108167","46505","-","**","-","**","-","**","84743","22521","107829","34141","45250","13945","96711","17244","83860","28762","102028","16122","135500","79735","83971","24766","110795","49252","37586","18645","34688","13263","34688","13263","-","**","37763","35082","22434","48635","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040300","Census Tract 403, Queens County, New York","1593","135","52.4","7.7","1.8","2.5","0.0","2.0","13.6","5.3","0.0","2.0","28.6","7.2","3.6","3.5","80.5","5.6","5.6","3.2","1.6","1.5","52.5","9.3","33.4","8.8","12.5","5.7","1276","160","47.3","8.9","52.7","8.9","66.8","10.1","12.0","6.6","21.2","8.1","317","114","39.1","19.5","5.7","9.5","33.4","17.9","60.9","19.5","32.5","20.5","28.4","20.1","45.7","(X)","32.7","(X)","60.9","(X)","51307","4266","50184","8185","16908","10218","-","**","82900","78759","-","**","50819","15185","65750","25548","51415","8876","51000","43314","56250","131797","52240","9322","63750","25351","26272","1854","46981","5906","44946","9039","50875","26450","49909","10353","17156","17412","50192","12685","39750","20472","42391","44592","-","**","49500","45117","37550","27514","25028","8099","52083","59751","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040400","Census Tract 404, Queens County, New York","1267","100","4.3","4.2","84.4","5.8","0.0","2.5","5.7","5.2","0.0","2.5","4.9","4.5","0.7","1.1","11.3","6.3","0.9","1.4","1.5","2.4","31.0","9.2","44.3","8.3","23.2","5.4","949","128","45.9","10.3","54.1","10.3","52.5","11.2","40.8","9.5","6.7","5.6","318","97","60.7","18.5","44.3","18.2","16.4","15.2","39.3","18.5","31.4","17.3","7.9","12.7","46.6","(X)","53.2","(X)","26.7","(X)","58969","15007","27455","54821","61563","10380","-","**","47679","2114","-","**","91923","72725","-","**","32250","54479","-","**","-","**","46654","6910","66250","14470","45455","33612","70284","12673","47589","17593","74375","10932","78750","19584","50781","25150","43182","98675","29750","11650","24861","16791","30580","11285","7407","93739","29813","48022","52500","37607","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040500","Census Tract 405, Queens County, New York","799","87","50.8","11.5","4.1","4.8","0.0","4.0","4.4","4.2","0.0","4.0","39.3","11.9","1.4","2.2","90.5","5.6","5.3","4.5","0.0","4.0","62.8","11.4","24.9","10.3","12.3","7.7","642","106","52.3","13.4","47.7","13.4","49.5","12.9","27.4","12.0","23.1","10.9","157","76","37.6","23.7","37.6","23.7","0.0","18.6","62.4","23.7","15.3","17.6","47.1","27.5","48.9","(X)","34.3","(X)","80.9","(X)","47560","8866","52000","11086","21793","129985","-","**","9432","39670","-","**","38239","16054","-","**","49821","8132","11875","35324","-","**","51522","11439","45438","32630","31250","20912","38580","11701","27255","23591","46765","9230","48571","20749","26471","7892","46458","38139","44583","27597","44583","30151","44583","30151","-","**","60000","71981","20192","6117","78700","44022","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040700","Census Tract 407, Queens County, New York","1766","180","49.3","9.7","8.9","4.4","0.0","1.8","7.9","4.0","0.0","1.8","33.9","9.9","0.0","1.8","85.3","5.2","3.4","3.1","7.8","5.0","55.9","8.2","21.9","7.4","14.4","5.5","1421","207","52.4","10.5","47.6","10.5","46.9","10.7","31.0","9.5","22.0","9.1","345","124","51.6","20.1","40.3","18.9","11.3","13.7","48.4","20.1","27.5","19.0","20.9","19.4","52.5","(X)","47.4","(X)","17.1","(X)","47888","6209","46200","7899","29741","29906","-","**","24022","47728","-","**","53438","10851","-","**","49181","6978","24000","61558","37652","43564","52994","7012","44728","21305","52976","50998","37759","11441","27762","6796","53875","8303","51797","6510","28255","5403","37530","14666","24125","27830","15909","45608","15341","19648","93194","100246","33682","21220","19621","21634","34932","62911","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081040900","Census Tract 409, Queens County, New York","1180","96","53.5","9.4","5.6","4.4","0.6","0.9","6.7","4.4","0.0","2.7","31.5","9.2","2.1","2.7","85.9","6.0","4.1","3.7","2.7","3.1","45.9","10.0","42.4","9.4","9.0","6.0","915","113","60.1","10.0","39.9","10.0","47.2","12.9","29.4","11.1","23.4","9.6","265","102","34.0","20.8","27.9","18.6","6.0","9.9","66.0","20.8","50.2","23.2","15.8","14.8","53.6","(X)","51.7","(X)","24.5","(X)","44821","19809","53257","37749","37188","9632","-","**","45625","93579","-","**","41667","24426","54583","77481","46739","22298","12069","133839","37500","106060","41364","26186","54394","28326","19896","44650","33567","15484","24522","6560","76080","12793","42391","36991","17240","26070","49286","59888","21691","12893","9844","21462","9427","22692","-","**","25662","17620","20074","9620","43393","72313","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081041100","Census Tract 411, Queens County, New York","836","110","52.4","12.7","0.0","3.8","0.0","3.8","19.3","10.3","0.0","3.8","27.0","11.2","1.3","2.1","77.2","10.4","3.6","3.4","7.4","5.9","53.0","12.3","29.2","12.4","10.4","7.3","747","119","55.7","14.0","44.3","14.0","60.2","12.4","22.5","11.4","17.3","11.1","89","51","43.8","33.7","43.8","33.7","0.0","29.7","56.2","33.7","28.1","31.9","28.1","30.5","47.8","(X)","32.4","(X)","57.3","(X)","36875","10934","30385","14139","-","**","-","**","52426","27178","-","**","43068","13296","-","**","33705","13020","18125","45063","44167","61448","31699","11149","44375","19053","23102","6356","34144","7948","30769","12732","41063","23010","35804","9926","24259","65618","33523","19083","18558","12205","2,500-","***","2,500-","***","-","**","31250","32271","19904","1855","43264","1604","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081041300","Census Tract 413, Queens County, New York","1094","90","63.0","8.7","0.0","2.9","2.3","3.7","13.1","5.9","5.5","6.2","16.2","8.0","0.0","2.9","67.0","8.1","14.4","6.8","0.8","1.3","49.7","10.0","41.1","10.5","8.3","4.9","927","114","51.2","10.9","48.8","10.9","73.9","9.6","16.0","8.9","10.1","8.1","167","95","34.1","30.2","34.1","30.2","0.0","17.6","65.9","30.2","22.2","24.7","43.7","33.1","58.6","(X)","55.6","(X)","41.9","(X)","61944","26980","60139","25127","-","**","-","**","40795","25994","250,000+","***","39205","40023","-","**","62716","34208","48875","19714","-","**","41373","18778","96667","54302","29625","70246","63285","16316","45284","16208","74048","18417","63577","9561","72738","89005","46023","124052","38325","8156","17375","52746","17375","52746","-","**","38349","5505","30298","6778","39222","40128","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081041400","Census Tract 414, Queens County, New York","1198","92","1.0","1.1","86.1","7.3","0.0","2.7","0.5","0.8","0.0","2.7","10.9","6.7","1.6","2.5","10.1","6.0","0.0","2.7","0.5","1.3","37.7","8.2","42.2","7.7","19.6","5.3","895","120","50.8","10.7","49.2","10.7","43.5","12.3","43.6","9.6","13.0","8.6","303","93","69.6","20.1","69.6","20.1","0.0","10.2","30.4","20.1","11.6","10.4","18.8","20.8","54.7","(X)","60.8","(X)","34.7","(X)","44647","3748","32857","50786","45107","3297","-","**","-","**","-","**","32035","35634","-","**","31192","6708","-","**","-","**","43235","7223","46895","8356","42721","31761","43575","8575","37062","10499","61250","36220","63365","27073","33182","9985","32394","132239","45259","8078","46769","11963","46769","11963","-","**","31628","4902","27404","19132","31657","164189","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081041500","Census Tract 415, Queens County, New York","1023","87","57.2","10.6","4.1","4.2","0.0","3.1","20.6","8.0","0.0","3.1","17.7","8.0","0.4","0.8","71.5","9.0","7.5","4.1","7.9","6.1","42.1","10.9","33.5","10.9","16.4","7.0","874","90","53.7","12.7","46.3","12.7","55.0","12.6","20.0","10.5","24.9","12.0","149","71","53.0","25.1","45.6","26.5","7.4","9.8","47.0","25.1","34.9","25.7","12.1","18.8","39.1","(X)","35.9","(X)","24.8","(X)","57683","29493","58472","15478","36477","45476","-","**","20563","4962","-","**","93221","24742","-","**","59583","13015","43977","52514","27798","52030","60363","19105","68125","20308","17917","9916","38261","7286","38580","14674","37969","12485","41563","25934","19886","48348","37917","15905","17944","14257","11827","7894","10769","5420","-","**","19625","97985","70682","86141","2,500-","***","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081042400","Census Tract 424, Queens County, New York","690","85","0.0","4.6","98.7","2.5","0.0","4.6","0.0","4.6","0.0","4.6","0.0","4.6","1.3","2.5","0.0","4.6","0.0","4.6","0.0","4.6","18.8","7.0","50.7","9.4","30.4","9.0","471","90","23.4","11.4","76.6","11.4","55.4","14.4","34.6","12.1","10.0","8.0","219","71","53.0","19.3","39.7","21.5","13.2","11.2","47.0","19.3","42.9","20.9","4.1","8.7","56.4","(X)","52.2","(X)","60.3","(X)","93971","15801","-","**","94191","17940","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","93981","39545","109375","60885","73636","52312","114648","32923","136125","32262","113086","24589","153603","39424","112773","36277","43203","26057","37383","8829","34615","18248","21625","38009","-","**","40774","13218","40238","11399","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081042600","Census Tract 426, Queens County, New York","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","0","89","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081042700","Census Tract 427, Queens County, New York","1247","94","56.6","8.3","5.5","4.8","0.0","2.6","10.3","5.7","0.0","2.6","25.0","7.4","2.6","3.0","72.3","7.3","17.4","5.6","2.2","2.7","44.3","9.5","40.1","10.4","13.3","6.2","1058","118","58.8","11.0","41.2","11.0","57.1","10.8","26.1","8.1","16.8","8.1","189","87","45.5","23.6","13.8","15.9","31.7","22.8","54.5","23.6","42.9","22.8","11.6","15.9","39.1","(X)","38.8","(X)","41.3","(X)","47409","7397","48095","7019","57750","66163","-","**","39722","45485","-","**","50781","23225","16905","19458","45976","9012","51094","16909","34559","6325","48780","8920","55093","22425","32857","28853","41429","7016","42045","9263","40259","14718","54808","14074","32344","8812","34853","16142","44813","30274","43250","24730","13194","16326","44875","55413","59583","48860","57750","62709","74464","41739","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081043200","Census Tract 432, Queens County, New York","392","40","4.3","5.9","90.3","7.1","0.0","8.0","0.0","8.0","0.0","8.0","0.8","2.5","4.6","4.5","7.1","6.8","0.0","8.0","0.0","8.0","24.0","15.7","42.6","18.9","33.4","14.9","368","50","33.2","15.3","66.8","15.3","42.9","17.9","48.9","18.2","8.2","9.3","24","30","29.2","56.8","29.2","56.8","0.0","60.5","70.8","56.8","70.8","56.8","0.0","60.5","42.6","(X)","44.0","(X)","20.8","(X)","79741","12412","-","**","84167","18642","-","**","-","**","-","**","-","**","72750","53737","9559","58535","-","**","-","**","61667","55554","88750","61806","79327","16998","79224","12495","61458","43646","84000","28385","103971","59348","78333","25269","21705","23101","88529","2232","84250","360353","84250","362141","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081043400","Census Tract 434, Queens County, New York","420","64","1.2","2.8","86.0","10.5","0.0","7.4","5.7","6.9","0.0","7.4","7.1","9.1","0.0","7.4","12.4","11.2","1.2","2.8","0.0","7.4","32.6","11.5","44.3","12.2","23.1","8.4","408","68","38.2","12.3","61.8","12.3","32.1","15.2","54.7","17.5","13.2","10.6","12","17","100.0","85.6","100.0","85.6","0.0","85.6","0.0","85.6","0.0","85.6","0.0","85.6","56.2","(X)","57.1","(X)","0.0","(X)","82969","39451","-","**","83828","41751","-","**","-","**","-","**","49000","10825","-","**","62614","28612","-","**","-","**","54671","61501","98125","30974","44313","71394","82656","43399","53947","18182","98125","30828","99479","40929","59719","15067","93667","156128","13333","7322","13333","7322","13333","7322","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081043701","Census Tract 437.01, Queens County, New York","763","108","40.0","13.5","13.0","7.4","0.0","4.2","11.8","8.7","0.0","4.2","28.0","14.1","7.2","11.0","67.0","17.2","14.3","10.3","0.0","4.2","61.5","14.1","27.1","12.1","11.4","6.7","722","118","52.4","17.9","47.6","17.9","68.6","14.4","17.0","9.8","14.4","12.5","41","56","100.0","46.3","100.0","46.3","0.0","46.3","0.0","46.3","0.0","46.3","0.0","46.3","30.7","(X)","20.4","(X)","73.2","(X)","60625","36136","42284","38519","27171","60092","-","**","90400","119891","-","**","43125","73483","-","**","40733","22823","87610","108871","-","**","60725","32919","88838","31563","25592","6868","42069","45229","33788","4302","88053","18602","73314","44738","40819","64082","33750","54387","16708","44114","16708","44114","16708","44114","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081043702","Census Tract 437.02, Queens County, New York","1979","155","39.9","8.9","17.7","5.9","0.0","1.6","22.6","5.9","0.0","1.6","19.4","7.8","0.4","0.7","51.3","6.9","11.1","4.0","0.7","1.0","32.6","8.3","48.7","8.8","18.1","6.2","1466","202","48.9","11.4","51.1","11.4","63.6","10.0","26.5","10.0","9.9","7.7","513","153","58.3","19.3","52.2","19.6","6.0","7.1","41.7","19.3","27.7","14.4","14.0","15.0","40.0","(X)","36.4","(X)","25.7","(X)","43837","5215","45576","8251","25602","3068","-","**","55959","21654","-","**","72639","75805","-","**","44622","8199","59531","35268","-","**","41113","7570","47385","25933","42819","9684","42917","7484","32101","52892","43177","3772","56044","18943","24398","10446","40843","26612","30240","13718","22203","9134","22292","11372","21938","259937","55455","53583","40000","44497","78163","85806","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081043900","Census Tract 439, Queens County, New York","1066","108","52.7","10.8","11.1","7.0","0.0","3.0","3.8","3.8","0.0","3.0","30.2","9.0","2.2","2.3","75.6","8.3","13.5","5.5","8.5","5.6","51.9","8.8","25.7","8.4","13.9","5.3","858","126","55.1","10.7","44.9","10.7","52.4","12.1","30.7","11.2","16.9","9.6","208","95","25.5","17.6","25.5","17.6","0.0","14.4","74.5","17.6","70.2","18.3","4.3","7.3","54.4","(X)","50.1","(X)","51.4","(X)","40217","16949","49688","16585","12250","16550","-","**","68807","56015","-","**","22153","24353","67604","31949","48047","21833","38810","19106","55688","62144","24297","15700","68824","6675","35192","13697","41129","10329","19628","8361","63750","13901","58125","21544","13021","5475","25966","23665","22564","16333","8523","13143","8523","13143","-","**","24263","22308","24551","27770","2,500-","***","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081044000","Census Tract 440, Queens County, New York","1052","106","0.9","1.4","75.2","9.3","1.0","1.7","2.5","2.4","0.0","3.0","15.4","8.2","5.0","3.4","11.3","6.8","0.9","1.4","2.8","3.6","46.8","10.5","33.7","9.0","16.8","5.9","829","119","55.9","10.8","44.1","10.8","50.4","10.3","42.3","10.9","7.2","5.9","223","85","70.0","22.5","36.8","19.7","33.2","17.7","30.0","22.5","23.3","21.0","6.7","10.2","56.7","(X)","58.7","(X)","48.9","(X)","51855","12414","-","**","50313","14996","-","**","13333","17108","-","**","56563","26524","60216","57429","56484","70674","-","**","34148","21757","67865","20483","50161","23042","34609","11861","51938","14373","40813","19174","54868","23425","69531","21596","34489","25519","38750","33702","33125","25391","29828","28211","8750","22926","61552","18541","40750","53489","14167","78492","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081044301","Census Tract 443.01, Queens County, New York","1417","108","38.3","9.6","12.9","6.4","0.0","2.3","25.3","5.6","0.0","2.3","21.3","7.1","2.2","3.6","57.2","7.6","7.9","6.5","0.0","2.3","30.2","8.1","34.2","9.6","35.6","9.2","790","139","43.2","16.6","56.8","16.6","35.8","12.5","48.2","14.8","15.9","11.7","627","144","67.1","17.6","67.1","17.6","0.0","5.0","32.9","17.6","27.1","16.8","5.7","6.9","32.2","(X)","45.6","(X)","10.5","(X)","24243","8240","30393","21155","22426","107459","-","**","9788","11472","-","**","25965","8202","-","**","26425","9567","16250","52082","-","**","30958","7634","45741","45367","10427","2470","40455","11644","26820","7233","44857","22742","37083","8556","31813","24756","43770","17554","9262","1086","9408","2491","9408","2491","-","**","9172","574","8880","270","16800","1888","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081044302","Census Tract 443.02, Queens County, New York","1244","171","30.5","9.9","12.0","5.2","0.0","2.6","45.3","9.7","0.0","2.6","9.0","6.8","3.3","3.0","32.2","9.7","8.6","5.3","0.6","1.4","32.8","10.4","46.4","11.1","20.2","7.2","1073","169","39.8","10.3","60.2","10.3","62.9","11.2","23.1","10.4","14.0","7.7","171","90","66.7","29.7","66.7","29.7","0.0","17.2","33.3","29.7","33.3","29.7","0.0","17.2","40.1","(X)","37.6","(X)","21.6","(X)","52879","17862","42361","36005","83787","13488","-","**","40417","20850","-","**","70556","31064","50804","38597","62593","55205","45341","28852","-","**","50536","48581","67522","24314","41372","10447","51587","20356","39583","33417","63148","32780","61932","22605","45227","27637","26813","29715","12118","7219","11111","7103","11111","7103","-","**","16208","50690","16208","50690","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US36081044400","Census Tract 444, Queens County, New York","862","78","3.2","3.4","34.0","10.7","2.7","3.8","17.7","7.3","0.0","3.7","37.2","11.0","5.1","2.6","29.1","10.0","0.0","3.7","0.0","3.7","32.3","10.1","31.9","10.4","35.8","8.4","521","74","60.1","10.1","39.9","10.1","62.2","14.5","20.7","12.2","17.1","13.4","341","74","51.0","16.3","50.1","17.5","0.9","7.0","49.0","16.3","44.0","17.3","5.0","6.1","52.3","(X)","66.4","(X)","26.4","(X)","22421","12900","16250","33438","17120","9874","45288","15286","11597","23993","-","**","35771","8142","9071","1966","32411","11262","-","**","-","**","35393","11769","65156","48618","13675","2583","35189","16343","35114","24850","38333","21509","41480","13514","9737","14151","24867","37727","12703","4576","13750","3711","13633","3617","-","**","9954","9372","9167","5088","119018","75019","(X)","(X)","(X)","(X)","(X)","(X)"
