city,tract,county,BoroCTLbl,Total,Mobile_Dependent,Wired_Broadband,No_Internet
 New York,142.01,Queens,Queens 142.01,1210,110,878,160
 New York,621,Queens,Queens 621,956,67,709,146
 New York,591,Queens,Queens 591,2017,109,1419,471
 New York,892,Queens,Queens 892,2571,136,2101,245
 New York,1579.02,Queens,Queens 1579.02,1127,28,894,115
 New York,52,Queens,Queens 52,739,49,588,87
 New York,120,Queens,Queens 120,608,36,397,151
 New York,156,Queens,Queens 156,798,40,644,98
 New York,1227.02,Queens,Queens 1227.02,2905,342,1609,923
 New York,83,Queens,Queens 83,973,45,743,120
 New York,889.01,Queens,Queens 889.01,3877,545,2746,561
 New York,1451.02,Queens,Queens 1451.02,794,48,685,53
 New York,86,Queens,Queens 86,839,126,616,75
 New York,142.02,Queens,Queens 142.02,614,18,446,108
 New York,190,Queens,Queens 190,665,92,471,102
 New York,251,Queens,Queens 251,2457,239,1938,185
 New York,367,Queens,Queens 367,736,21,551,130
 New York,409,Queens,Queens 409,1211,167,596,345
 New York,476,Queens,Queens 476,462,17,414,31
 New York,50,Queens,Queens 50,33,14,19,0
 New York,96,Queens,Queens 96,927,65,654,139
 New York,111,Queens,Queens 111,1212,46,992,125
 New York,116,Queens,Queens 116,542,110,354,72
 New York,121,Queens,Queens 121,915,41,702,133
 New York,137,Queens,Queens 137,702,28,558,93
 New York,149,Queens,Queens 149,876,36,689,109
 New York,154,Queens,Queens 154,597,41,449,107
 New York,212,Queens,Queens 212,601,58,364,150
 New York,220.02,Queens,Queens 220.02,2707,29,2128,448
 New York,245,Queens,Queens 245,2042,62,1594,251
 New York,1189,Queens,Queens 1189,677,57,453,130
 New York,1159,Queens,Queens 1159,1329,125,855,299
 New York,1167,Queens,Queens 1167,554,95,267,159
 New York,1171,Queens,Queens 1171,902,116,510,219
 New York,1199,Queens,Queens 1199,484,33,354,83
 New York,1207,Queens,Queens 1207,934,69,761,83
 New York,1223,Queens,Queens 1223,1225,54,906,167
 New York,1301,Queens,Queens 1301,1462,100,1041,260
 New York,1333,Queens,Queens 1333,1267,39,1143,68
 New York,1347,Queens,Queens 1347,3910,106,3295,437
 New York,1409.02,Queens,Queens 1409.02,868,41,733,64
 New York,1459,Queens,Queens 1459,923,81,693,116
 New York,577,Queens,Queens 577,1353,52,1034,248
 New York,525,Queens,Queens 525,748,74,558,105
 New York,556,Queens,Queens 556,651,35,583,29
 New York,606,Queens,Queens 606,479,32,382,43
 New York,687,Queens,Queens 687,1794,153,1465,110
 New York,638,Queens,Queens 638,1008,58,794,135
 New York,654,Queens,Queens 654,919,114,709,67
 New York,663,Queens,Queens 663,982,68,779,114
 New York,694,Queens,Queens 694,1118,137,818,123
 New York,34,Queens,Queens 34,641,65,495,44
 New York,1129,Queens,Queens 1129,836,48,677,108
 New York,553,Queens,Queens 553,862,42,606,208
 New York,627,Queens,Queens 627,978,72,685,163
 New York,677,Queens,Queens 677,672,46,557,61
 New York,799,Queens,Queens 799,879,186,435,213
 New York,991,Queens,Queens 991,2870,120,2463,257
 New York,100,Queens,Queens 100,1005,129,791,76
 New York,608,Queens,Queens 608,453,51,298,81
 New York,24,Queens,Queens 24,695,17,585,75
 New York,59,Queens,Queens 59,1726,33,1470,179
 New York,91,Queens,Queens 91,1128,69,807,202
 New York,140,Queens,Queens 140,1355,137,1001,120
 New York,255,Queens,Queens 255,503,41,331,61
 New York,352,Queens,Queens 352,820,158,466,169
 New York,403,Queens,Queens 403,1628,127,1159,154
 New York,481,Queens,Queens 481,2010,186,1333,335
 New York,521,Queens,Queens 521,716,14,594,70
 New York,594,Queens,Queens 594,537,38,425,38
 New York,1099,Queens,Queens 1099,1108,100,784,186
 New York,104,Queens,Queens 104,913,59,689,90
 New York,108,Queens,Queens 108,829,69,613,69
 New York,118,Queens,Queens 118,661,27,524,81
 New York,12,Queens,Queens 12,1229,83,960,167
 New York,20,Queens,Queens 20,491,12,400,41
 New York,25,Queens,Queens 25,3235,137,1781,1176
 New York,37,Queens,Queens 37,0,0,0,0
 New York,616.02,Queens,Queens 616.02,350,42,261,42
 New York,624,Queens,Queens 624,0,0,0,0
 New York,2,Queens,Queens 2,935,45,733,129
 New York,18,Queens,Queens 18,808,41,593,105
 New York,515,Queens,Queens 515,1162,54,915,165
 New York,532,Queens,Queens 532,561,159,319,65
 New York,516,Queens,Queens 516,572,0,447,122
 New York,526,Queens,Queens 526,543,158,249,98
 New York,554,Queens,Queens 554,756,91,508,140
 New York,538,Queens,Queens 538,452,5,375,58
 New York,547,Queens,Queens 547,1440,93,1003,314
 New York,557,Queens,Queens 557,1403,26,1078,274
 New York,558,Queens,Queens 558,499,29,410,39
 New York,559,Queens,Queens 559,359,71,246,25
 New York,561,Queens,Queens 561,24,0,20,0
 New York,579,Queens,Queens 579,637,11,533,82
 New York,589,Queens,Queens 589,1561,34,1217,285
 New York,596,Queens,Queens 596,453,57,336,60
 New York,603,Queens,Queens 603,654,54,474,72
 New York,659,Queens,Queens 659,659,30,493,111
 New York,679,Queens,Queens 679,1678,68,1265,278
 New York,697.01,Queens,Queens 697.01,1830,93,1484,197
 New York,98,Queens,Queens 98,683,11,556,86
 New York,1047,Queens,Queens 1047,2606,291,1737,559
 New York,1059,Queens,Queens 1059,1288,26,1031,174
 New York,155,Queens,Queens 155,891,56,722,75
 New York,172,Queens,Queens 172,620,7,506,64
 New York,334.02,Queens,Queens 334.02,6332,523,4066,1624
 New York,339,Queens,Queens 339,1047,14,902,92
 New York,365,Queens,Queens 365,785,37,546,157
 New York,368,Queens,Queens 368,828,110,541,165
 New York,400,Queens,Queens 400,441,91,251,75
 New York,402,Queens,Queens 402,447,151,259,31
 New York,595,Queens,Queens 595,1630,186,1209,176
 New York,564,Queens,Queens 564,465,7,331,111
 New York,592,Queens,Queens 592,396,22,298,58
 New York,610,Queens,Queens 610,450,41,302,80
 New York,614,Queens,Queens 614,394,58,295,30
 New York,632,Queens,Queens 632,699,198,428,67
 New York,633.01,Queens,Queens 633.01,583,25,497,47
 New York,641.01,Queens,Queens 641.01,952,28,726,188
 New York,1483,Queens,Queens 1483,1071,39,890,113
 New York,1579.03,Queens,Queens 1579.03,1293,34,1041,170
 New York,1621,Queens,Queens 1621,1899,122,1448,224
 New York,1123,Queens,Queens 1123,762,27,652,63
 New York,1161,Queens,Queens 1161,1489,172,807,465
 New York,1163,Queens,Queens 1163,2763,400,1417,798
 New York,1257,Queens,Queens 1257,911,56,699,93
 New York,1399,Queens,Queens 1399,576,17,507,52
 New York,1409.01,Queens,Queens 1409.01,316,5,298,13
 New York,1441,Queens,Queens 1441,1186,88,1050,44
 New York,1447,Queens,Queens 1447,913,77,688,97
 New York,1529.01,Queens,Queens 1529.01,2637,169,2163,272
 New York,1579.01,Queens,Queens 1579.01,1724,81,1341,191
 New York,1032.01,Queens,Queens 1032.01,2002,183,1144,442
 New York,1097,Queens,Queens 1097,638,47,540,39
 New York,1507.01,Queens,Queens 1507.01,1052,10,957,67
 New York,1241,Queens,Queens 1241,1271,28,1059,141
 New York,1341,Queens,Queens 1341,1066,73,899,34
 New York,1377,Queens,Queens 1377,2443,210,1863,312
 New York,1551.02,Queens,Queens 1551.02,3608,182,2765,493
 New York,105,Queens,Queens 105,1632,38,1301,235
 New York,95,Queens,Queens 95,916,11,764,132
 New York,110,Queens,Queens 110,842,94,605,103
 New York,112,Queens,Queens 112,621,73,389,159
 New York,122,Queens,Queens 122,765,106,546,99
 New York,124,Queens,Queens 124,835,33,620,134
 New York,134,Queens,Queens 134,2474,173,1822,443
 New York,633.02,Queens,Queens 633.02,529,28,419,77
 New York,693,Queens,Queens 693,1265,96,919,245
 New York,1291.04,Queens,Queens 1291.04,1868,66,1602,163
 New York,1417,Queens,Queens 1417,1576,62,1225,216
 New York,9901,Queens,Queens 9901,0,0,0,0
 New York,239,Staten Island,Staten Island 239,971,35,703,209
 New York,248,Staten Island,Staten Island 248,1703,114,1419,126
 New York,21,Staten Island,Staten Island 21,1382,21,924,382
 New York,170.09,Staten Island,Staten Island 170.09,1576,68,1278,139
 New York,207,Staten Island,Staten Island 207,1842,91,872,697
 New York,208.03,Staten Island,Staten Island 208.03,2370,52,1911,365
 New York,223,Staten Island,Staten Island 223,824,77,617,105
 New York,247,Staten Island,Staten Island 247,979,46,690,217
 New York,251,Staten Island,Staten Island 251,2155,45,1870,106
 New York,291.04,Staten Island,Staten Island 291.04,2320,62,2005,215
 New York,47,Staten Island,Staten Island 47,935,68,692,87
 New York,50,Staten Island,Staten Island 50,1420,10,1135,218
 New York,74,Staten Island,Staten Island 74,1615,108,1180,212
 New York,96.01,Staten Island,Staten Island 96.01,1492,109,1024,241
 New York,96.02,Staten Island,Staten Island 96.02,1261,104,916,229
 New York,122,Staten Island,Staten Island 122,1433,94,1195,84
 New York,187.02,Staten Island,Staten Island 187.02,2262,94,1727,366
 New York,132.03,Staten Island,Staten Island 132.03,1910,53,1478,302
 New York,156.01,Staten Island,Staten Island 156.01,2406,135,1927,272
 New York,187.01,Staten Island,Staten Island 187.01,641,21,486,79
 New York,189.01,Staten Island,Staten Island 189.01,1953,74,1614,250
 New York,213,Staten Island,Staten Island 213,1537,102,1045,248
 New York,7,Staten Island,Staten Island 7,2297,62,1389,792
 New York,3,Staten Island,Staten Island 3,1006,49,750,158
 New York,9,Staten Island,Staten Island 9,680,20,444,182
 New York,27,Staten Island,Staten Island 27,454,9,283,115
 New York,81,Staten Island,Staten Island 81,1694,113,981,514
 New York,146.04,Staten Island,Staten Island 146.04,2545,157,1942,310
 New York,146.06,Staten Island,Staten Island 146.06,2293,122,1846,166
 New York,170.05,Staten Island,Staten Island 170.05,1742,80,1378,224
 New York,173,Staten Island,Staten Island 173,945,66,543,277
 New York,176,Staten Island,Staten Island 176,1657,87,1378,130
 New York,208.01,Staten Island,Staten Island 208.01,3283,164,2661,407
 New York,226,Staten Island,Staten Island 226,2862,121,2272,347
 New York,231,Staten Island,Staten Island 231,1382,121,940,253
 New York,319.02,Staten Island,Staten Island 319.02,1670,105,935,589
 New York,132.01,Staten Island,Staten Island 132.01,572,22,425,101
 New York,141,Staten Island,Staten Island 141,847,28,616,151
 New York,6,Staten Island,Staten Island 6,1117,38,772,237
 New York,18,Staten Island,Staten Island 18,181,4,173,0
 New York,112.01,Staten Island,Staten Island 112.01,1994,89,1498,338
 New York,33,Staten Island,Staten Island 33,1373,67,1022,250
 New York,70,Staten Island,Staten Island 70,2606,61,1784,555
 New York,105,Staten Island,Staten Island 105,1699,96,1041,518
 New York,156.02,Staten Island,Staten Island 156.02,1125,22,943,125
 New York,177,Staten Island,Staten Island 177,2155,138,1557,332
 New York,273.01,Staten Island,Staten Island 273.01,1550,62,1162,262
 New York,277.04,Staten Island,Staten Island 277.04,1503,75,1194,161
 New York,323,Staten Island,Staten Island 323,440,27,346,57
 New York,40,Staten Island,Staten Island 40,4461,265,2505,1466
 New York,128.04,Staten Island,Staten Island 128.04,1569,58,1214,268
 New York,133.02,Staten Island,Staten Island 133.02,882,13,573,235
 New York,154,Staten Island,Staten Island 154,0,0,0,0
 New York,169.01,Staten Island,Staten Island 169.01,1122,24,871,193
 New York,170.07,Staten Island,Staten Island 170.07,1813,91,1455,159
 New York,273.02,Staten Island,Staten Island 273.02,1230,36,962,163
 New York,277.02,Staten Island,Staten Island 277.02,3063,141,2353,313
 New York,279,Staten Island,Staten Island 279,605,16,490,70
 New York,303.02,Staten Island,Staten Island 303.02,1964,97,1514,136
 New York,146.05,Staten Island,Staten Island 146.05,1328,54,1078,76
 New York,170.08,Staten Island,Staten Island 170.08,2555,129,2217,133
 New York,29,Staten Island,Staten Island 29,1776,82,899,729
 New York,59,Staten Island,Staten Island 59,1181,35,969,102
 New York,75,Staten Island,Staten Island 75,989,63,723,143
 New York,97,Staten Island,Staten Island 97,1555,167,1138,146
 New York,114.02,Staten Island,Staten Island 114.02,1309,69,1051,158
 New York,121,Staten Island,Staten Island 121,1190,84,892,142
 New York,20.02,Staten Island,Staten Island 20.02,1266,89,928,211
 New York,36,Staten Island,Staten Island 36,805,12,679,92
 New York,112.02,Staten Island,Staten Island 112.02,1943,63,1342,383
 New York,291.03,Staten Island,Staten Island 291.03,2679,21,2334,238
 New York,11,Staten Island,Staten Island 11,1167,56,886,195
 New York,77,Staten Island,Staten Island 77,432,32,249,139
 New York,170.10,Staten Island,Staten Island 170.10,3176,40,2710,262
 New York,319.01,Staten Island,Staten Island 319.01,1055,40,388,561
 New York,17,Staten Island,Staten Island 17,552,35,383,125
 New York,133.01,Staten Island,Staten Island 133.01,553,40,186,299
 New York,151,Staten Island,Staten Island 151,1887,44,1432,299
 New York,156.03,Staten Island,Staten Island 156.03,1759,25,1450,65
 New York,189.02,Staten Island,Staten Island 189.02,1734,54,1338,220
 New York,201,Staten Island,Staten Island 201,1236,23,1005,148
 New York,291.02,Staten Island,Staten Island 291.02,1043,36,903,96
 New York,303.01,Staten Island,Staten Island 303.01,1825,42,1522,221
 New York,8,Staten Island,Staten Island 8,1949,91,1526,301
 New York,39,Staten Island,Staten Island 39,1007,45,731,188
 New York,125,Staten Island,Staten Island 125,959,29,640,217
 New York,134,Staten Island,Staten Island 134,1535,43,1167,196
 New York,20.01,Staten Island,Staten Island 20.01,1041,62,853,70
 New York,64,Staten Island,Staten Island 64,1173,59,864,205
 New York,114.01,Staten Island,Staten Island 114.01,1316,110,738,347
 New York,132.04,Staten Island,Staten Island 132.04,1864,115,1300,307
 New York,138,Staten Island,Staten Island 138,2333,134,1832,282
 New York,147,Staten Island,Staten Island 147,1340,27,1082,178
 New York,197,Staten Island,Staten Island 197,698,53,553,60
 New York,208.04,Staten Island,Staten Island 208.04,2010,85,1667,157
 New York,181,Staten Island,Staten Island 181,1077,38,877,150
 New York,198,Staten Island,Staten Island 198,2263,64,1880,225
 New York,228,Staten Island,Staten Island 228,4,0,4,0
 New York,244.01,Staten Island,Staten Island 244.01,2098,77,1549,385
 New York,67,Staten Island,Staten Island 67,1029,66,830,107
 New York,128.05,Staten Island,Staten Island 128.05,860,15,672,128
 New York,128.06,Staten Island,Staten Island 128.06,2250,129,1546,504
 New York,146.07,Staten Island,Staten Island 146.07,1720,73,1248,333
 New York,146.08,Staten Island,Staten Island 146.08,1158,28,1027,61
 New York,170.11,Staten Island,Staten Island 170.11,1744,58,1356,215
 New York,170.12,Staten Island,Staten Island 170.12,1658,79,1321,175
 New York,244.02,Staten Island,Staten Island 244.02,1686,97,1385,156
 New York,277.05,Staten Island,Staten Island 277.05,1916,89,1532,155
 New York,277.06,Staten Island,Staten Island 277.06,1101,30,853,190
 New York,9901,Staten Island,Staten Island 9901,0,0,0,0
