"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With an Internet subscription","Margin of Error!!Total!!With an Internet subscription","Estimate!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total!!With an Internet subscription!!Broadband of any type","Estimate!!Total!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan","Estimate!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service","Estimate!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total!!Internet access without a subscription","Margin of Error!!Total!!Internet access without a subscription","Estimate!!Total!!No Internet access","Margin of Error!!Total!!No Internet access"
"1400000US36061003001","Census Tract 30.01, New York County, New York","2312","140","1527","194","0","11","1527","194","978","175","100","75","1427","196","536","163","0","11","0","11","0","11","529","176","256","131"
"1400000US36061003002","Census Tract 30.02, New York County, New York","1762","96","942","124","6","10","936","125","521","119","33","28","863","117","393","111","0","11","0","11","0","11","278","127","542","128"
"1400000US36061003100","Census Tract 31, New York County, New York","747","66","659","75","0","11","659","75","446","69","25","15","619","71","198","55","23","26","15","22","0","11","8","11","80","51"
"1400000US36061003200","Census Tract 32, New York County, New York","4495","222","2747","343","98","81","2649","352","1567","342","161","104","2445","338","1060","278","0","16","0","16","0","16","871","302","877","271"
"1400000US36061003300","Census Tract 33, New York County, New York","2516","201","2436","214","0","16","2436","214","1714","247","127","94","2309","228","722","200","14","22","0","16","0","16","55","66","25","40"
"1400000US36061003400","Census Tract 34, New York County, New York","3707","269","3111","332","0","16","3111","332","1625","280","187","97","2896","348","1439","302","0","16","0","16","0","16","415","212","181","116"
"1400000US36061003601","Census Tract 36.01, New York County, New York","1472","88","996","132","18","28","978","130","486","95","59","40","898","136","492","126","0","11","0","11","0","11","140","75","336","87"
"1400000US36061003602","Census Tract 36.02, New York County, New York","1303","110","1093","116","0","11","1093","116","575","129","34","32","1059","117","490","120","38","44","0","11","0","11","97","60","113","69"
"1400000US36061003700","Census Tract 37, New York County, New York","1412","122","1326","119","10","15","1316","119","711","121","74","51","1236","129","605","130","15","20","0","11","0","11","17","19","69","42"
"1400000US36061003800","Census Tract 38, New York County, New York","5029","274","3809","348","114","112","3695","354","2232","407","292","204","3358","384","1442","372","78","68","21","32","0","16","505","258","715","272"
"1400000US36061003900","Census Tract 39, New York County, New York","2488","201","2221","199","0","16","2221","199","1475","231","168","116","2022","212","730","189","80","59","16","26","0","16","53","51","214","122"
"1400000US36061004000","Census Tract 40, New York County, New York","4136","265","3646","296","0","16","3646","296","2505","349","182","110","3418","300","1141","314","68","78","0","16","0","16","166","144","324","216"
"1400000US36061004100","Census Tract 41, New York County, New York","3516","241","2465","257","0","16","2465","257","1427","225","204","101","2232","264","952","213","76","60","16","24","0","16","115","116","936","248"
"1400000US36061004200","Census Tract 42, New York County, New York","1544","130","1342","146","0","16","1342","146","1022","128","44","27","1298","142","309","90","81","50","0","16","0","16","38","28","164","107"
"1400000US36061004300","Census Tract 43, New York County, New York","2315","220","1974","209","21","34","1953","205","1094","202","52","48","1885","199","859","194","26","31","0","11","0","11","51","82","290","144"
"1400000US36061004400","Census Tract 44, New York County, New York","8039","321","6849","468","0","18","6849","468","4938","618","340","300","6436","509","1760","514","155","145","43","78","0","18","390","297","800","345"
"1400000US36061004500","Census Tract 45, New York County, New York","430","59","396","64","0","11","396","64","288","64","9","13","386","65","108","52","27","21","0","11","0","11","6","9","28","26"
"1400000US36061004700","Census Tract 47, New York County, New York","1233","122","1095","116","0","11","1095","116","636","119","40","35","1040","114","444","138","26","24","6","10","9","13","52","41","86","52"
"1400000US36061004800","Census Tract 48, New York County, New York","3232","245","2928","252","33","39","2895","252","2287","235","99","61","2781","276","575","165","22","31","0","16","15","24","117","100","187","108"
"1400000US36061004900","Census Tract 49, New York County, New York","2447","173","2208","196","0","11","2208","196","1325","191","63","59","2108","192","883","209","94","68","0","11","0","11","61","52","178","88"
"1400000US36061005000","Census Tract 50, New York County, New York","2859","225","2686","226","0","16","2686","226","1968","244","104","59","2563","230","701","182","91","88","0","16","0","16","17","27","156","99"
"1400000US36061005200","Census Tract 52, New York County, New York","1497","118","1389","119","8","12","1381","119","994","121","90","86","1283","130","379","86","67","69","0","11","8","12","40","30","68","62"
"1400000US36061005400","Census Tract 54, New York County, New York","2638","147","2468","154","0","11","2468","154","1592","183","225","106","2221","188","835","171","0","11","0","11","0","11","60","37","110","87"
"1400000US36061005501","Census Tract 55.01, New York County, New York","2109","202","1905","223","0","11","1905","223","1065","185","92","56","1796","222","736","180","105","95","0","11","0","11","82","95","122","97"
"1400000US36061005502","Census Tract 55.02, New York County, New York","1031","119","906","124","0","11","906","124","601","105","35","31","871","117","294","90","55","36","0","11","0","11","57","36","68","43"
"1400000US36061005600","Census Tract 56, New York County, New York","1785","244","1348","227","0","11","1348","227","877","198","30","31","1318","228","471","171","39","51","0","11","0","11","110","96","327","139"
"1400000US36061005700","Census Tract 57, New York County, New York","1529","109","1465","109","7","11","1458","109","1025","124","69","54","1368","131","414","120","30","29","0","11","0","11","21","22","43","32"
"1400000US36061005800","Census Tract 58, New York County, New York","1995","160","1854","170","0","11","1854","170","1316","206","121","96","1715","179","538","173","52","49","0","11","0","11","73","88","68","65"
"1400000US36061005900","Census Tract 59, New York County, New York","2894","248","2567","250","0","16","2567","250","1747","217","98","63","2459","252","820","200","56","51","0","16","0","16","103","87","224","117"
"1400000US36061006000","Census Tract 60, New York County, New York","2395","86","2089","150","14","23","2075","151","1435","205","37","35","2022","163","624","183","27","30","16","24","0","16","10","19","296","114"
"1400000US36061006100","Census Tract 61, New York County, New York","2187","196","1981","212","0","11","1981","212","1187","227","81","67","1884","205","779","203","54","53","0","11","0","11","107","102","99","70"
"1400000US36061006200","Census Tract 62, New York County, New York","1576","86","1391","96","8","12","1383","95","837","97","125","65","1258","110","546","102","0","11","0","11","0","11","94","52","91","64"
"1400000US36061006300","Census Tract 63, New York County, New York","3580","209","3331","223","17","28","3314","224","2201","266","209","131","3044","232","1069","213","105","64","18","28","10","17","109","68","140","75"
"1400000US36061006400","Census Tract 64, New York County, New York","4505","324","4184","324","0","16","4184","324","3016","411","159","114","3971","338","1120","286","22","36","0","16","0","16","57","68","264","143"
"1400000US36061006500","Census Tract 65, New York County, New York","3163","246","2622","239","0","16","2622","239","1588","231","197","156","2367","251","986","213","88","72","19","31","18","30","144","87","397","155"
"1400000US36061006600","Census Tract 66, New York County, New York","6244","463","5055","517","101","118","4954","511","3009","497","139","171","4757","540","1899","553","143","142","0","18","0","18","110","131","1079","445"
"1400000US36061006700","Census Tract 67, New York County, New York","3389","229","3099","240","0","16","3099","240","1943","244","184","93","2915","240","1142","247","0","16","0","16","0","16","80","101","210","95"
"1400000US36061006800","Census Tract 68, New York County, New York","3547","306","3297","299","55","65","3242","299","2200","342","83","83","3133","322","1042","276","72","54","0","16","0","16","92","89","158","96"
"1400000US36061006900","Census Tract 69, New York County, New York","1218","105","1125","112","0","11","1125","112","746","110","50","35","1044","113","353","102","51","46","22","37","0","11","37","37","56","46"
"1400000US36061007000","Census Tract 70, New York County, New York","4790","359","4340","373","0","16","4340","373","2697","418","61","57","4245","370","1542","390","22","41","0","16","0","16","64","54","386","194"
"1400000US36061007100","Census Tract 71, New York County, New York","3254","249","3060","257","26","33","3034","244","1679","237","124","105","2910","259","1325","254","41","38","0","16","0","16","31","35","163","86"
"1400000US36061007200","Census Tract 72, New York County, New York","3862","432","3520","397","35","58","3485","387","2496","419","239","146","3205","426","989","325","0","16","0","16","0","16","48","45","294","173"
"1400000US36061007300","Census Tract 73, New York County, New York","3812","321","3649","344","20","32","3629","343","2430","379","158","150","3430","336","1177","316","152","108","0","16","0","16","50","63","113","122"
"1400000US36061007400","Census Tract 74, New York County, New York","2180","223","1977","209","0","11","1977","209","1121","202","105","68","1872","209","840","185","63","53","0","11","0","11","53","86","150","79"
"1400000US36061007500","Census Tract 75, New York County, New York","2376","200","2117","202","0","11","2117","202","1692","193","227","93","1833","194","389","144","67","56","36","40","0","11","102","123","157","122"
"1400000US36061007600","Census Tract 76, New York County, New York","1064","107","931","109","12","17","919","114","699","116","24","23","885","113","220","77","56","37","0","11","0","11","29","27","104","78"
"1400000US36061007700","Census Tract 77, New York County, New York","3512","256","3253","266","21","32","3232","266","2063","282","163","85","3015","252","1070","261","131","81","31","36","0","16","59","74","200","127"
"1400000US36061007800","Census Tract 78, New York County, New York","4685","367","4210","369","0","16","4210","369","2601","420","123","88","4062","370","1509","333","60","47","0","16","0","16","0","16","475","248"
"1400000US36061007900","Census Tract 79, New York County, New York","2500","212","2354","223","0","11","2354","223","1350","238","182","130","2135","230","971","217","70","52","0","11","0","11","43","40","103","90"
"1400000US36061008000","Census Tract 80, New York County, New York","3008","215","2598","214","21","34","2577","218","1666","228","207","108","2370","222","898","195","45","40","0","16","0","16","162","103","248","112"
"1400000US36061008100","Census Tract 81, New York County, New York","4611","335","4225","320","46","51","4179","312","2816","344","90","75","4045","310","1339","309","41","47","0","16","24","39","104","120","282","149"
"1400000US36061008200","Census Tract 82, New York County, New York","2147","204","2043","219","40","61","2003","228","1356","253","57","54","1929","221","630","179","17","30","17","30","0","11","35","37","69","77"
"1400000US36061008300","Census Tract 83, New York County, New York","2101","187","1688","238","20","33","1668","234","993","212","115","88","1553","232","657","205","17","27","0","11","0","11","53","48","360","192"
"1400000US36061008400","Census Tract 84, New York County, New York","973","110","941","110","0","11","941","110","664","104","27","22","914","112","277","110","12","15","0","11","0","11","8","13","24","39"
"1400000US36061008601","Census Tract 86.01, New York County, New York","1309","101","1221","115","0","11","1221","115","789","131","31","33","1174","120","432","105","8","12","0","11","0","11","38","44","50","48"
"1400000US36061008602","Census Tract 86.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1400000US36061008603","Census Tract 86.03, New York County, New York","2714","223","2528","223","19","30","2509","226","1994","271","138","103","2371","213","515","160","51","47","0","11","0","11","47","45","139","76"
"1400000US36061008700","Census Tract 87, New York County, New York","3837","259","3542","312","34","55","3508","317","2222","376","93","80","3415","338","1286","296","39","47","0","16","0","16","30","48","265","195"
"1400000US36061008800","Census Tract 88, New York County, New York","4394","399","4013","417","28","46","3985","405","2377","349","183","118","3748","393","1584","366","61","72","0","16","24","38","61","69","320","188"
"1400000US36061008900","Census Tract 89, New York County, New York","2720","249","2615","242","0","16","2615","242","1656","221","133","93","2453","279","899","195","27","32","0","16","29","48","14","24","91","62"
"1400000US36061009000","Census Tract 90, New York County, New York","4517","335","3970","377","0","16","3970","377","2875","333","217","133","3709","352","1095","295","52","50","0","16","0","16","161","147","386","210"
"1400000US36061009100","Census Tract 91, New York County, New York","3905","293","3516","353","31","38","3485","361","2100","342","123","81","3336","360","1359","327","52","59","0","16","26","41","206","167","183","193"
"1400000US36061009200","Census Tract 92, New York County, New York","1100","109","1027","110","8","12","1019","111","481","106","41","28","978","113","521","115","5","11","0","11","0","11","42","45","31","24"
"1400000US36061009300","Census Tract 93, New York County, New York","5255","350","4515","441","0","16","4515","441","2733","411","273","155","4242","441","1704","478","100","89","0","16","0","16","83","80","657","279"
"1400000US36061009400","Census Tract 94, New York County, New York","38","19","34","18","0","11","34","18","19","19","0","11","34","18","15","18","0","11","0","11","0","11","0","11","4","6"
